Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
16,11,Male,White,4,Bachelors+,Public,Town,59.36680351277165,67.58197976127533,64.53313875732717,3.0059943895956964,0.8299249489609418,0.8301910382766509,1,1,0,1,0,3,1
14,9,Male,White,1,<HS,Public,Rural,81.96556625219162,76.6634411620266,87.0744192376866,3.679907639129629,0.902858468776202,0.8574012849210102,1,1,0,0,0,2,2
18,12,Female,White,4,Bachelors+,Public,Suburban,84.59864839382965,77.64667711561741,86.21017713770014,4.0,0.9559855520454588,1.2953486694623442,1,1,0,1,1,1,1
16,11,Female,White,3,Bachelors+,Public,City,76.87393662592538,77.00435800142212,73.8274974530475,3.287017556917196,0.8948759860692065,1.434246099082282,1,1,0,1,0,2,2
16,11,Female,White,3,Bachelors+,Public,Suburban,72.34921688511001,68.56632959741243,74.03949370672825,2.675638423249513,0.8743665926464798,1.3862787975018027,1,0,0,0,0,2,2
17,12,Female,Hispanic,1,Bachelors+,Public,City,68.32125160140791,79.05518783318149,67.91449603222942,2.844064315847257,0.8955887175771817,0.7342550220721655,0,0,0,0,1,2,4
16,11,Male,White,1,HS,Public,Rural,72.01637666199981,69.52672718607965,59.93043664029875,2.262701513406485,0.8577289658866245,0.7948452408764347,1,1,0,1,0,2,2
16,11,Female,Hispanic,1,Bachelors+,Public,Rural,63.69748038537964,70.7431712497844,66.48549824397941,2.583786159810215,0.8716421714093702,0.8161227742411485,1,1,0,1,0,4,1
18,12,Male,White,2,Bachelors+,Public,Suburban,89.17011521042785,94.41455630142104,89.20613566900522,3.245595978357027,0.965936964080488,1.0132792566626336,0,1,0,1,0,1,2
15,10,Male,Black,4,SomeCollege,Private,Suburban,75.36317768746098,80.8134623475243,74.74485852472172,2.935143565485061,0.907481085533066,1.3955401375447265,1,0,0,1,1,3,3
15,10,Male,White,4,<HS,Public,Suburban,76.83530968966498,74.46232114960047,78.09447067680713,3.270014420110898,0.8458339948003891,0.8830467598841532,1,1,0,1,0,3,3
18,12,Male,White,1,SomeCollege,Public,City,66.17238102661781,66.97917843274507,65.06911757498337,2.7622523695126318,0.8429402234336448,0.2733412874868715,1,0,1,0,1,2,2
14,9,Male,Two-or-more,1,HS,Public,City,84.91517290090857,68.69223306722633,78.90619631542329,2.941416798216816,0.9161118029159954,1.1627452509039482,1,0,0,0,0,3,2
17,12,Male,White,1,HS,Public,City,65.03816317922922,76.49958491718675,79.38236654010332,2.986356374802814,0.8901014023481961,1.0361234356416031,1,1,1,1,0,3,3
16,11,Male,Black,1,HS,Public,City,67.57874913469449,64.81810445807287,53.82415701932332,3.1132335744276483,0.7752915799166846,0.8980963200709811,1,1,0,1,0,4,2
17,12,Male,Two-or-more,3,<HS,Public,Suburban,81.57825678318085,76.05116109288433,79.95593258984802,2.9876139340855987,0.9525742965435324,1.4080458664041096,0,0,0,0,0,1,2
15,10,Female,Hispanic,2,HS,Public,Rural,78.51951361255055,71.08112535573733,75.42288750763876,2.8104679315621377,0.8826039588339558,1.3476618610334588,1,0,0,1,0,3,1
17,12,Male,White,3,<HS,Public,Suburban,69.27062706241128,75.58240745719023,76.9706056216522,3.048376173469727,0.9064705651280572,1.343320940024462,1,1,1,0,0,4,2
17,12,Female,Hispanic,4,HS,Public,Suburban,70.60597828648396,71.87177843159287,68.41343053854385,3.0458157017287646,0.895680591766169,1.4514042724165512,1,1,1,0,1,3,3
16,11,Male,Hispanic,1,SomeCollege,Public,Rural,84.46733527343599,91.32006124943275,87.57678081271645,2.8307685659920554,0.9762033749069172,0.9717471429778264,1,1,0,0,0,4,2
18,12,Female,Black,4,Bachelors+,Public,Rural,77.16583825083731,87.03498875042801,87.93894933550578,3.0915639932823464,0.9459289946431708,1.214404095121159,1,1,0,1,1,3,2
18,12,Male,Two-or-more,3,HS,Public,Suburban,57.11677856696319,62.437189494057975,63.65363092969228,2.6503816597100065,0.8272338038749697,0.817347718541824,1,0,0,1,0,4,1
17,12,Female,White,2,HS,Public,Suburban,59.87089992682554,63.922326880279925,52.77037392535798,2.165928501683648,0.8043635627820422,0.7457459691552741,1,0,0,0,0,4,2
17,12,Female,Hispanic,2,HS,Public,Town,74.60670441441849,62.82846021450944,75.06121382613074,2.515652662524456,0.8667764154166417,1.0307979858109368,1,0,1,0,0,3,1
17,12,Male,Hispanic,2,HS,Public,City,82.86934576535859,87.67510249204098,82.9560779944364,2.9193534258863787,0.9115928782680656,1.2964523974999589,1,1,0,0,0,5,2
15,10,Female,White,1,<HS,Public,Suburban,65.2309586417971,72.2121379121299,85.40420429965432,3.6260176667744304,0.8889249132740549,0.6981665814038849,0,1,0,0,0,4,1
14,9,Female,Black,1,HS,Public,Town,93.08521796199108,81.06037094834537,88.849397994532,3.356920400683729,0.9897927526301816,0.9018188640155348,0,1,0,1,0,2,3
17,12,Female,Black,4,HS,Public,Suburban,79.5841782876526,74.01355415352643,80.202565153933,3.0838243067719238,0.913416970871166,1.7356984607846897,1,0,1,0,0,3,2
17,12,Female,Black,4,HS,Private,Suburban,74.1204557321879,71.17977711420313,64.54582339301555,2.7747843879957066,0.865722738991893,0.9078200725701576,1,1,0,1,0,4,3
15,10,Male,White,2,<HS,Private,Suburban,78.13325407012377,71.12117977001007,75.45538596303253,2.57917419989836,0.9154440713052772,0.6854491432598895,1,0,0,0,0,3,1
17,12,Female,Two-or-more,1,<HS,Public,Suburban,70.5755837013823,73.51245737832762,75.25380841226341,2.4923001400639797,0.8909735996352653,0.6639834765071653,0,0,0,1,0,2,3
17,12,Female,Other,3,SomeCollege,Public,City,84.39027301914402,69.65774404584324,83.60486276836171,3.605226017817337,0.8937690635546527,1.23170495925802,1,1,1,1,1,3,1
15,10,Male,Asian,1,HS,Public,City,74.67888776684707,72.24502816580679,73.8184896431824,2.8080810634365863,0.8981948158185116,1.2212573987358677,0,1,1,0,0,2,4
18,12,Male,Black,4,SomeCollege,Public,Suburban,65.4520361756407,66.80525564228313,59.20220840847033,2.2119234541984856,0.8321631488332532,0.4765585786201494,1,1,1,0,1,4,2
17,12,Male,White,4,SomeCollege,Public,City,74.39280681474163,70.5647546502795,59.14606336134148,2.478928585775892,0.8947814723689546,0.6973487802263183,1,1,0,1,1,4,4
14,9,Male,White,1,<HS,Public,Suburban,76.7912244023134,77.27586336928073,80.85548867430786,3.4887668957858065,0.9067594348791468,1.1188619229924486,0,0,0,0,1,2,2
17,12,Female,Asian,2,SomeCollege,Public,City,81.9010381344759,74.92012615486894,84.23939050137868,3.005964006668351,0.9434383893929622,1.2812410826981324,0,1,0,0,0,3,2
14,9,Female,White,2,HS,Public,Rural,82.56779129477628,76.68765582982158,79.49696747472045,3.476561549665503,0.9287364928610852,1.3179347455630706,1,0,0,0,0,4,3
14,9,Male,Black,2,HS,Public,Rural,84.46601110475802,84.55133668160468,85.02483798531937,3.162244672417768,0.9224789333387368,1.1728215842405043,1,1,0,1,0,3,3
14,9,Male,White,3,SomeCollege,Public,City,91.65002748036645,85.90099276462247,78.22985070120772,3.598514782487765,0.9706382032095854,0.6475256886876646,1,0,0,0,0,1,2
15,10,Female,White,4,Bachelors+,Public,Suburban,76.8610846873929,70.52014153775256,72.06149114121266,2.967436703726607,0.8918563092192698,0.9513883475668512,1,1,1,1,0,2,2
14,9,Female,Hispanic,4,SomeCollege,Public,Suburban,87.11049043718054,92.7590182015484,86.11983140117874,3.793058755273015,0.9486821807758852,1.5849096406787146,1,0,0,1,0,5,2
18,12,Male,White,1,SomeCollege,Public,Suburban,87.84606320167678,77.40534865357785,94.08009009066976,3.7520920675262,0.9558069442608376,0.98383277933957,1,1,0,0,0,2,1
16,11,Male,White,3,HS,Public,Suburban,68.1933619753361,76.17310888137426,84.70487502710496,2.726832313557169,0.8725329023319895,1.4678405531530454,1,0,0,0,0,4,1
17,12,Male,White,4,SomeCollege,Public,City,79.38507245477658,84.29394577106062,91.0643688864118,3.345276490312304,0.934570140394761,1.1050726028105369,1,0,1,0,0,2,2
17,12,Male,White,4,SomeCollege,Private,Rural,78.61766866713046,92.5588672440676,82.92341432076915,3.4835279897106184,0.9260380486169408,0.8443781243317465,1,0,0,1,1,2,1
17,12,Male,Asian,2,SomeCollege,Public,City,82.26205010176164,81.81130108769237,85.63373612001433,2.6419970368958,0.9185946412658236,1.94035238992346,1,0,0,1,0,3,2
17,12,Female,White,3,SomeCollege,Public,Town,72.31253478463212,74.5013041970914,69.71200939057364,2.8634430605673145,0.9045832818412208,0.8157586440693448,0,0,0,0,0,4,4
17,12,Female,White,1,HS,Private,Town,61.291950139548845,73.25916083511929,66.38456777015998,2.416056007348739,0.812493208581715,0.7915725012472852,1,1,0,0,0,3,3
18,12,Female,Asian,4,Bachelors+,Public,Suburban,51.462995245900586,73.78098617080333,49.300490618067485,2.150738839461685,0.833152511149071,0.5134151502410677,1,0,0,0,0,3,2
14,9,Male,Black,4,HS,Public,City,72.65486472948831,65.41254877160416,68.65294909518755,2.440871310200857,0.8719642921641314,0.832559757042063,1,1,0,0,0,4,2
15,10,Female,White,2,HS,Public,Rural,61.611161277570496,71.60586416246892,73.31084636615086,2.770569725388399,0.8736213760594034,1.3920493906623614,0,1,0,0,0,3,2
17,12,Male,White,2,SomeCollege,Public,Suburban,67.08704299740899,71.45087957539617,70.59245697324145,2.715378342489213,0.8794672646531891,0.7007710474553153,0,0,1,1,1,1,1
18,12,Female,White,1,<HS,Public,Rural,82.04120885357078,86.49191994623747,93.74302146312284,3.251218075562944,0.9749920142610224,1.2889858342946268,1,0,0,0,0,3,2
15,10,Male,Hispanic,1,<HS,Public,City,78.4129295939839,72.59962315439569,79.94939086053844,3.4187685945758552,0.8800624832685204,0.8578572010777873,1,0,0,0,0,2,3
17,12,Male,White,2,<HS,Public,Rural,71.18090926531646,60.02776310421925,71.7080333857697,2.9157113858338644,0.8569364484950021,0.5299357250465908,1,0,0,1,1,3,2
16,11,Female,Hispanic,4,SomeCollege,Public,Suburban,69.3878718496512,59.05181166688064,61.93199205057194,2.5173920837863126,0.8409813897558966,0.3698145149606693,1,1,1,0,0,2,2
16,11,Male,White,2,SomeCollege,Public,Suburban,75.23515448166386,71.05446323974648,84.0544912508239,3.131847341655268,0.8977098578385331,1.2905407355344782,1,1,0,1,0,3,3
14,9,Male,White,1,<HS,Public,Rural,78.59886971723368,71.95305233091304,64.02895075936739,2.503722255942686,0.8733245118305742,1.409565932688236,0,1,1,0,1,2,1
18,12,Female,White,4,HS,Public,City,67.99408975485709,68.56435094765976,68.26675929392667,2.6197119588317093,0.8908492601993883,1.2914322707728627,1,0,0,1,0,3,3
17,12,Female,Black,4,SomeCollege,Public,City,62.85234293118072,78.18948222013555,77.79293683379193,2.816959001815119,0.9334718542300176,0.653856915005379,1,0,0,1,1,3,2
17,12,Female,Hispanic,4,Bachelors+,Public,Suburban,60.97619090909953,57.33654225713086,53.390509055988765,1.6139820727145353,0.7835705743046457,0.2492329743007831,1,1,0,1,0,4,3
18,12,Male,White,3,SomeCollege,Public,Suburban,90.5257259157739,78.8630050981101,87.78057412055726,3.494360927622872,0.951402898613434,0.4018772858236428,1,1,0,0,0,5,3
15,10,Female,Hispanic,3,SomeCollege,Public,Rural,77.7018059853091,80.06442354405499,83.42762048038298,3.007535149546813,0.904342092753668,1.0798104063906713,1,1,0,0,1,3,3
14,9,Female,White,1,SomeCollege,Public,City,57.92883966375362,56.89205907736861,46.14199222634744,2.0379343109085286,0.805586290851017,0.7908698231542783,1,0,0,1,0,4,1
17,12,Male,Hispanic,1,SomeCollege,Public,City,68.49590537479085,74.49631657604753,80.89629591669633,2.478947085586816,0.9149796933173872,1.359327128210423,0,1,1,0,0,2,2
14,9,Male,White,2,HS,Public,Suburban,68.42662257300346,62.4199059039799,71.58775354480808,2.437066317940374,0.8660878779704415,0.731798487785437,1,1,0,1,0,3,1
18,12,Male,White,3,SomeCollege,Public,City,82.15780276854913,71.59325635045836,87.70638511418919,3.151987422772824,0.9595984678553492,1.055780495466596,1,1,0,1,1,2,3
15,10,Female,White,3,HS,Public,Rural,92.71636951541127,88.22648641952058,83.65696887397498,4.0,0.964546922620967,1.4440424932948628,1,1,0,1,0,4,2
14,9,Female,Black,3,SomeCollege,Public,City,75.31543409756702,71.52203850168068,76.06556603485069,3.253375251186447,0.878780785152746,1.1491023615363825,1,0,0,1,0,3,3
16,11,Male,White,1,Bachelors+,Public,Town,86.46095832489745,76.05999818446612,78.09896880961597,2.8911497855725186,0.915453665322252,1.0187441593005595,1,0,0,1,0,5,3
14,9,Female,White,1,HS,Public,City,68.33895332721751,67.67936682859326,63.96245913260818,2.399897238068241,0.8534640021298837,0.9329491549576948,1,1,1,0,0,4,3
14,9,Female,Hispanic,4,SomeCollege,Private,Rural,69.24881019716702,71.95817927544861,75.23376708266022,2.401716583407488,0.8757833482329745,0.6144870463638746,1,0,0,1,0,2,4
15,10,Female,Black,4,Bachelors+,Public,City,73.58996256652134,75.92970737625205,64.005175467847,2.5336772618552765,0.862940079635581,1.34049663929296,1,0,1,0,0,2,3
17,12,Male,Hispanic,4,Bachelors+,Private,City,67.42911784469193,57.22549316284697,57.41332509178315,2.7821611139659863,0.8344899586673806,1.088283453799638,1,1,0,1,0,4,2
18,12,Male,Hispanic,1,Bachelors+,Public,Rural,60.28397845257082,71.9876678389013,78.52089745276392,3.133184388031685,0.865084274086422,1.0225309304635386,0,0,0,0,1,4,2
16,11,Female,Black,2,HS,Public,Town,79.50923407178003,62.69116318294696,66.63722154390152,2.8325230328068693,0.8695182013528062,1.6592971893061277,1,1,0,0,0,2,1
14,9,Female,White,4,SomeCollege,Private,Rural,77.89141935129554,79.19088819416034,74.15969127792462,2.882610445118348,0.8992397941737507,0.9910885860499878,1,1,0,1,0,4,2
16,11,Male,White,2,SomeCollege,Public,Suburban,96.04459933109872,86.6882086053781,100.0,3.56838944598636,1.0,1.4811438701346389,1,1,0,1,0,4,2
17,12,Female,Black,4,SomeCollege,Public,Town,82.75046781341842,69.49929470096224,84.4983895921249,3.006733525697599,0.92507885901331,1.0139016776609482,1,0,1,0,0,3,2
17,12,Female,Black,1,<HS,Public,City,87.12417751408387,87.3286129847155,79.60210746110602,3.6038566282762488,0.9337867221637364,0.5331954425205513,0,1,0,0,0,4,2
17,12,Female,White,4,SomeCollege,Public,Rural,71.04438292066138,59.67529665713306,75.5081740858191,2.8792819693866774,0.8738980072965609,0.4810856894087533,1,0,0,1,0,3,2
16,11,Male,Black,4,Bachelors+,Public,Suburban,93.69680648111915,82.51991596497297,85.34140152199735,3.8340767798866295,0.951894187531499,1.3608913568632943,1,1,1,0,0,3,1
17,12,Female,Hispanic,2,<HS,Public,Town,76.25405928302669,90.39017722699391,76.54437981198633,2.998817957528284,0.9550019245599494,1.2822568804639731,1,1,1,0,0,3,4
15,10,Male,Hispanic,4,Bachelors+,Public,Rural,90.14914785038889,83.87074915752005,84.05796747224475,3.965089363933209,0.9399363043486144,1.4262014127661744,1,1,0,1,0,4,1
17,12,Female,Hispanic,3,HS,Private,Suburban,76.2449653864434,76.16626506688351,80.6753255220198,3.3437836954818234,0.9133616743251264,1.1948186968451564,1,0,0,0,1,1,4
18,12,Male,Hispanic,3,<HS,Public,Town,88.06914375288419,81.76172614687293,85.42449905452013,3.495107156346441,0.935959083765843,0.8295462665508218,1,1,1,0,0,3,3
14,9,Female,White,3,HS,Private,Rural,78.69115359710021,71.39827852621599,82.6182552520207,3.171268635423391,0.9287591895531264,1.4358503729447047,1,0,0,0,1,4,3
18,12,Male,Hispanic,4,<HS,Public,Suburban,80.44886671059281,76.17576175826241,78.53042039592958,3.258709306175275,0.893504751676038,1.2558105931836585,1,1,0,0,0,2,1
15,10,Female,Two-or-more,2,Bachelors+,Public,City,100.0,94.36777452661218,94.9661930403764,4.0,1.0,1.313926737619857,1,1,0,0,0,5,2
15,10,Male,Hispanic,4,SomeCollege,Public,Suburban,66.1456902804596,72.58727588705919,66.25060515418042,2.8117693144953693,0.8703263526376865,1.0633020498557002,1,0,0,0,0,3,2
18,12,Female,White,2,HS,Private,Suburban,73.18323337313457,76.64621708520299,66.45709975841558,2.96646348769572,0.902011061618007,0.7869916323434188,1,0,0,0,0,3,3
16,11,Female,White,4,Bachelors+,Public,Town,82.55332184312797,81.30129907431908,70.81040164585855,2.703432088258454,0.8963443052182073,1.1779998932219122,1,0,0,0,0,3,1
16,11,Male,Hispanic,4,SomeCollege,Private,Rural,85.608020370593,76.48925384671861,77.25281139150185,2.8867593605848336,0.883742162988291,0.999409197737362,1,1,1,1,0,3,1
18,12,Male,White,4,SomeCollege,Public,Rural,90.75636475076315,88.6199622271192,72.05853973915313,3.5906723955233573,0.9188513451278004,0.7356114001639331,1,0,0,1,1,3,1
15,10,Male,White,1,<HS,Public,Suburban,86.95107072364412,85.43455533864689,100.0,3.5505041743972647,0.9417001996518906,1.8133726794138776,0,0,0,0,0,1,1
18,12,Male,White,1,<HS,Public,City,78.7253538533519,89.27316159594436,85.938411361898,3.053412655114165,0.938987511593462,1.3525984495281398,1,0,0,0,0,5,2
15,10,Female,White,3,Bachelors+,Public,Suburban,69.13346777225463,61.53906865954781,68.6097193051301,2.355440413037261,0.8662282434560014,0.5878864707559814,1,1,0,1,1,3,2
16,11,Male,Hispanic,1,HS,Public,Town,76.50010472389815,69.03857364197584,73.69210698141411,2.8458872892171434,0.8801687581088018,0.4890088725369302,1,0,0,1,0,2,1
18,12,Female,White,1,HS,Public,Suburban,74.27410314450869,64.36841310410172,63.93304718973857,2.246336110681761,0.8784914741812115,0.1281055741073163,1,0,1,0,0,4,2
14,9,Female,White,2,SomeCollege,Public,Suburban,65.02622587904568,69.38586166128701,73.21174544972207,2.9196843065815385,0.8979452491430062,1.0550551939143271,1,1,0,1,0,4,1
15,10,Female,White,3,Bachelors+,Public,Rural,72.59368192885918,79.46987553096868,72.72657030227812,2.402586888084358,0.8769147364353932,0.5610662569637317,1,1,0,0,0,3,2
15,10,Male,Black,2,Bachelors+,Private,City,68.89812229736707,81.07494506691988,70.51110648531451,2.837221616230523,0.8849607369970285,1.1623749150991598,1,1,0,1,1,2,3
17,12,Female,Black,1,HS,Public,City,74.60460393511518,76.48040185250817,71.43896737559454,3.0863654227185404,0.8910348351803931,0.7173015237825054,1,1,0,1,0,2,4
17,12,Female,White,4,Bachelors+,Public,Suburban,62.60920545427376,66.27304599701219,78.7615055384612,2.951493981891989,0.8815867127015371,1.030494043522887,1,0,0,0,1,3,3
16,11,Female,Two-or-more,1,<HS,Public,Suburban,67.73943150167885,74.83917297169987,73.26916387652038,3.251927163253844,0.8865198066213726,0.8648001786329165,1,1,1,0,0,4,2
14,9,Female,Hispanic,2,HS,Public,Town,67.5781173602165,48.43036090618924,59.64264559850666,2.6909413645366813,0.7866756987237588,1.0745156318135436,1,0,1,1,0,2,4
17,12,Male,White,4,Bachelors+,Public,City,72.09138672700317,87.83755341770227,75.0885247770456,2.877954481347782,0.9150121173037032,1.078869995112752,1,0,0,0,0,2,2
14,9,Female,Black,3,SomeCollege,Public,Suburban,80.74542958121263,68.31055564740382,84.44950285457814,2.705983246941427,0.8932059772233082,1.442160731543768,1,1,1,0,0,1,3
18,12,Male,White,1,<HS,Public,Suburban,80.43027357596074,80.14725927477107,71.14215135776942,3.100668169571001,0.9143581153299573,0.7037521456213489,1,1,1,0,1,3,2
14,9,Male,White,2,HS,Public,Suburban,74.54324875661199,69.0736786597091,88.5589704117315,3.3471259778750624,0.896402989129844,0.4963461174295187,1,0,1,0,0,4,2
15,10,Female,Hispanic,2,HS,Public,Suburban,80.04457361244722,84.5669886660979,87.81991405949935,3.633597000061039,0.9752979664807658,1.935624753173907,1,0,0,0,0,3,2
15,10,Female,Black,1,<HS,Public,Rural,65.18029860981164,71.12829967636499,76.23311835749617,2.694343502811246,0.8894060922473054,0.8794704974508922,1,1,0,0,1,3,2
18,12,Male,White,3,HS,Public,Rural,59.95994606904888,66.5762053122192,69.00466270184327,2.893090816428729,0.8376949193229171,0.7293381384612696,1,1,0,0,0,2,2
